iter	Logloss
0	0.6466621709
1	0.5992277413
2	0.5594588268
3	0.5159016267
4	0.4921073248
5	0.4635546803
6	0.4394824993
7	0.4204622811
8	0.3988655113
9	0.3808317371
10	0.3669772943
11	0.3505047461
12	0.3382913248
13	0.3249381342
14	0.3118960721
15	0.3014847577
16	0.2913653137
17	0.2821190717
18	0.2735028712
19	0.2644456981
20	0.2595712471
21	0.2533454817
22	0.2475697669
23	0.2429461173
24	0.2379429761
25	0.2334006838
26	0.2280446642
27	0.2220966234
28	0.2175233138
29	0.2136703531
30	0.2079354725
31	0.2046005591
32	0.2015971797
33	0.1988100198
34	0.1948192005
35	0.1917957261
36	0.1886962115
37	0.1860673236
38	0.1836815148
39	0.1811615631
40	0.1786621109
41	0.1763454711
42	0.174149993
43	0.1716719342
44	0.1695581201
45	0.1670911302
46	0.1642546593
47	0.1621404373
48	0.1604820479
49	0.1585772718
50	0.1563456457
51	0.1544564833
52	0.1519642081
53	0.1499914655
54	0.1482316854
55	0.1462027851
56	0.144810921
57	0.1433412418
58	0.1419515583
59	0.1402266647
60	0.1387395054
61	0.1371890376
62	0.1357373288
63	0.1347400685
64	0.1333196183
65	0.1322020999
66	0.1311521165
67	0.1300134087
68	0.1289842328
69	0.1276852326
70	0.1258889296
71	0.1250264245
72	0.1242069645
73	0.1234999911
74	0.1222017218
75	0.1211553203
76	0.1203069518
77	0.1195688477
78	0.1181395537
79	0.1172032538
80	0.1163181341
81	0.1149699406
82	0.1142201889
83	0.1134355624
84	0.1128020666
85	0.1122304158
86	0.1116407182
87	0.1106758373
88	0.1099011701
89	0.1093128668
90	0.108587519
91	0.1076781092
92	0.1070534264
93	0.1064757371
94	0.1058144939
95	0.1050113829
96	0.1042563665
97	0.1035831801
98	0.1030483986
99	0.1026962948
100	0.1020777872
101	0.1015389135
102	0.1007811515
103	0.1002471371
104	0.09952433685
105	0.09895753095
106	0.09853404878
107	0.09791565195
108	0.09719063206
109	0.09640095905
110	0.0955813542
111	0.09500267222
112	0.09435985237
113	0.09381014306
114	0.09317012021
115	0.09253194031
116	0.09200384382
117	0.09164641874
118	0.09117284483
119	0.09074223757
120	0.09027271926
121	0.08974828595
122	0.0893732492
123	0.08880511453
124	0.0884635883
125	0.08803969241
126	0.08749191248
127	0.08696400399
128	0.08633051887
129	0.08602570598
130	0.08539392169
131	0.08504586805
132	0.08466437297
133	0.0843088071
134	0.08389493552
135	0.0835259852
136	0.08310628272
137	0.08274077904
138	0.08225203367
139	0.08185642145
140	0.08144570843
141	0.08124429105
142	0.08089486766
143	0.08048455712
144	0.08009857554
145	0.07978503397
146	0.07947215329
147	0.07914512443
148	0.07858956058
149	0.07829024265
150	0.07792952431
151	0.07760452116
152	0.07728993472
153	0.07696456184
154	0.07651271011
155	0.07610813387
156	0.07576532778
157	0.07542519695
158	0.07492392893
159	0.07456252514
160	0.07406322127
161	0.07379390131
162	0.07340727466
163	0.07316562606
164	0.07280235164
165	0.07241188086
166	0.07214287955
167	0.07186392704
168	0.07163475982
169	0.07134855767
170	0.07108920126
171	0.07087738037
172	0.07063260368
173	0.07018945246
174	0.06995853492
175	0.06959469097
176	0.0693581776
177	0.0690286694
178	0.06877043413
179	0.06846797928
180	0.06822027426
181	0.06769309958
182	0.06733371142
183	0.06702484954
184	0.06673782852
185	0.0663957664
186	0.06614644374
187	0.0659533664
188	0.06568750041
189	0.06549034532
190	0.06526392472
191	0.0649931596
192	0.06478687361
193	0.06462357142
194	0.06445561691
195	0.06423885823
196	0.06400126389
197	0.06383833929
198	0.06366722819
199	0.06338382221
200	0.06315250967
201	0.06275839845
202	0.0624735651
203	0.06228655584
204	0.06205007172
205	0.06183105359
206	0.06163461519
207	0.06136134829
208	0.06109090526
209	0.06091440168
210	0.06071902853
211	0.06049718316
212	0.06015020973
213	0.05991915741
214	0.05966561818
215	0.05940321542
216	0.05917277424
217	0.05888442877
218	0.05876432605
219	0.05855961184
220	0.05842949918
221	0.05817612325
222	0.05797461983
223	0.0577202638
224	0.05747691675
225	0.05723277002
226	0.05704499521
227	0.05676010294
228	0.05646751695
229	0.05630967067
230	0.05611513251
231	0.055911066
232	0.05562321349
233	0.05539478091
234	0.05519997949
235	0.05501544555
236	0.05483316267
237	0.05459931677
238	0.05444451135
239	0.05436705805
240	0.05417280936
241	0.05397671077
